======================================================================
  MEV INSURANCE — ECONOMIC REPORT
  2026-05-12 11:44:28
======================================================================

──────────────────────────────────────────────────────────────────────
  EVOLUZIONE POOL (ogni 2 min)
──────────────────────────────────────────────────────────────────────
       Ora         MEVI Pool        ETH Pool
  02:55:28   146.74 USDC →  101.5010 MEVI  | att: NO
  02:55:53   142.41 USDC →  108.6495 MEVI  | att: NO
  02:56:19   107.25 USDC →   83.7151 MEVI  | att: NO
  02:56:44   146.14 USDC →   86.4137 MEVI  | att: NO
  02:57:11   103.22 USDC →   95.4718 MEVI  | att: NO
  02:57:37   141.52 USDC →  133.4914 MEVI  | att: NO
  02:58:02   132.76 USDC →   88.9449 MEVI  | att: NO
  02:58:26   105.80 USDC →   78.1026 MEVI  | att: NO
  02:58:52   121.53 USDC →   89.8334 MEVI  | att: NO
  02:59:17   108.01 USDC →   84.9178 MEVI  | att: NO
  02:59:43   143.32 USDC →  134.0967 MEVI  | att: NO
  03:00:08   117.55 USDC →   76.6395 MEVI  | att: SI  perdita: 4.5611  rimborso: NON ASSICURATO
  03:00:34   138.14 USDC →  107.5916 MEVI  | att: NO
  03:01:29   114.63 USDC →   92.7038 MEVI  | att: NO
  03:01:55   141.56 USDC →  123.8893 MEVI  | att: NO
  03:02:20   112.72 USDC →  100.9537 MEVI  | att: NO
  03:02:46   101.30 USDC →   93.8486 MEVI  | att: NO
  03:03:12   122.48 USDC →   81.3388 MEVI  | att: NO
  03:03:37   128.64 USDC →  100.2953 MEVI  | att: NO
  03:04:02   104.23 USDC →   85.6372 MEVI  | att: SI  perdita: 3.1916  rimborso: NON ASSICURATO
  03:04:25   112.81 USDC →  100.1186 MEVI  | att: NO
  03:04:53   133.59 USDC →  118.0588 MEVI  | att: NO
  03:05:18   126.06 USDC →  118.8442 MEVI  | att: NO
  03:05:44   135.71 USDC →   95.7822 MEVI  | att: NO
  03:06:09   146.27 USDC →  106.3162 MEVI  | att: NO
  03:06:34   112.32 USDC →   93.4675 MEVI  | att: NO
  03:07:00   109.38 USDC →   99.2247 MEVI  | att: NO
  03:07:24   125.84 USDC →  122.7506 MEVI  | att: NO
  03:08:29   145.89 USDC →  122.5022 MEVI  | att: NO
  03:08:57   125.05 USDC →  116.4510 MEVI  | att: NO
  03:09:22   116.55 USDC →   78.2212 MEVI  | att: NO
  03:09:47   116.34 USDC →   85.6173 MEVI  | att: NO
  03:10:13   142.85 USDC →  117.7970 MEVI  | att: NO
  03:10:38   114.15 USDC →   90.2678 MEVI  | att: NO
  03:11:03   147.87 USDC →  134.3760 MEVI  | att: NO
  03:11:26   115.44 USDC →   73.5460 MEVI  | att: NO
  03:11:51   122.05 USDC →  102.1989 MEVI  | att: NO
  03:12:33   110.52 USDC →  103.9752 MEVI  | att: SI  perdita: 4.1547  rimborso: NON ASSICURATO
  03:12:59   107.27 USDC →   77.9601 MEVI  | att: NO
  03:13:24   142.08 USDC →  107.3925 MEVI  | att: NO
  03:13:50   142.51 USDC →  127.4996 MEVI  | att: NO
  03:14:16   135.16 USDC →  122.3230 MEVI  | att: NO
  03:14:41   134.52 USDC →  130.9957 MEVI  | att: NO
  03:15:06   111.65 USDC →   81.3231 MEVI  | att: NO
  03:15:32   119.97 USDC →   84.3532 MEVI  | att: NO
  03:15:57   120.05 USDC →   65.0780 MEVI  | att: NO
  03:16:23   108.28 USDC →   99.0635 MEVI  | att: NO
  03:16:48   144.21 USDC →  134.7985 MEVI  | att: SI  perdita: 5.3688  rimborso: NON ASSICURATO
  03:17:12   135.37 USDC →  131.8016 MEVI  | att: NO
  03:17:38   102.15 USDC →   73.3155 MEVI  | att: NO
  03:18:03   120.42 USDC →   91.5911 MEVI  | att: NO
  03:18:28   127.50 USDC →  109.9572 MEVI  | att: NO
  03:18:54   141.91 USDC →  129.5624 MEVI  | att: NO
  03:19:20   133.93 USDC →  125.4353 MEVI  | att: SI  perdita: 5.0008  rimborso: NON ASSICURATO
  03:19:46   114.19 USDC →   82.2089 MEVI  | att: NO
  03:20:12   144.02 USDC →  108.2652 MEVI  | att: NO
  03:20:37   101.73 USDC →   78.9617 MEVI  | att: NO
  03:21:03   133.82 USDC →  123.7385 MEVI  | att: NO
  03:21:28   145.96 USDC →  136.5704 MEVI  | att: NO
  03:21:54   112.66 USDC →  110.1775 MEVI  | att: NO
  03:22:20   119.07 USDC →   86.1261 MEVI  | att: NO
  03:22:47   110.75 USDC →   80.8730 MEVI  | att: SI  perdita: 2.8370  rimborso: NON ASSICURATO
  03:23:12   107.66 USDC →   86.8742 MEVI  | att: NO
  03:23:38   144.51 USDC →  125.7460 MEVI  | att: NO
  03:24:03   127.11 USDC →  118.5960 MEVI  | att: NO
  03:24:29   124.18 USDC →  114.6770 MEVI  | att: NO
  03:24:54   113.05 USDC →   77.7652 MEVI  | att: NO
  03:25:19   105.25 USDC →   79.7035 MEVI  | att: NO
  03:25:44   106.15 USDC →   76.7913 MEVI  | att: NO
  03:26:11   123.64 USDC →  106.8293 MEVI  | att: NO
  03:26:37   104.28 USDC →   98.7764 MEVI  | att: NO
  03:27:02   141.07 USDC →  137.1991 MEVI  | att: NO
  03:27:28   133.91 USDC →   93.2074 MEVI  | att: NO
  03:27:53   138.78 USDC →   99.4776 MEVI  | att: NO
  03:28:18   133.49 USDC →  107.3266 MEVI  | att: NO
  03:28:44   109.38 USDC →  100.1963 MEVI  | att: NO
  03:29:08   123.79 USDC →  120.7993 MEVI  | att: NO
  03:29:33   116.27 USDC →  113.6277 MEVI  | att: NO
  03:29:59   141.62 USDC →   97.3186 MEVI  | att: SI  perdita: 3.3092  rimborso: NON ASSICURATO
  03:30:25   108.36 USDC →   83.2990 MEVI  | att: NO
  03:30:50   133.25 USDC →   74.9719 MEVI  | att: NO
  03:31:16   142.05 USDC →  126.3540 MEVI  | att: NO
  03:31:41   147.51 USDC →  138.9092 MEVI  | att: NO
  03:32:07   144.70 USDC →  140.6302 MEVI  | att: NO
  03:32:32   140.56 USDC →   98.0865 MEVI  | att: NO
  03:33:00   145.57 USDC →  107.0357 MEVI  | att: NO
  03:33:25   102.32 USDC →   81.0931 MEVI  | att: NO
  03:33:51   137.35 USDC →  114.8416 MEVI  | att: NO
  03:34:16   126.98 USDC →  113.2185 MEVI  | att: SI  perdita: 4.4009  rimborso: NON ASSICURATO
  03:34:41   105.24 USDC →   96.7019 MEVI  | att: NO
  03:35:06   145.16 USDC →  109.5121 MEVI  | att: NO
  03:35:30   119.87 USDC →   98.2417 MEVI  | att: NO
  03:35:57   100.79 USDC →   93.9386 MEVI  | att: NO
  03:36:23   140.29 USDC →  129.0944 MEVI  | att: NO
  03:36:48   136.90 USDC →  128.3195 MEVI  | att: NO
  03:37:14   135.03 USDC →  126.9474 MEVI  | att: NO
  03:37:39   104.83 USDC →   80.6034 MEVI  | att: NO
  03:38:04   124.06 USDC →  102.7332 MEVI  | att: NO
  03:38:29   110.25 USDC →  100.5841 MEVI  | att: NO
  03:38:54   101.34 USDC →   92.2162 MEVI  | att: NO
  03:39:20   119.53 USDC →  114.0726 MEVI  | att: NO
  03:40:02   148.09 USDC →  111.4750 MEVI  | att: NO
  03:40:28   127.06 USDC →   71.3359 MEVI  | att: NO
  03:40:53   106.38 USDC →   92.0023 MEVI  | att: NO
  03:41:18   114.99 USDC →  100.9597 MEVI  | att: NO
  03:41:44   143.35 USDC →   99.0842 MEVI  | att: NO
  03:42:09   139.82 USDC →  109.7272 MEVI  | att: NO
  03:42:34   107.87 USDC →   87.1453 MEVI  | att: NO
  03:43:00   108.29 USDC →   82.3751 MEVI  | att: SI  perdita: 2.9509  rimborso: NON ASSICURATO
  03:43:42   131.70 USDC →  104.2221 MEVI  | att: NO
  03:44:08   137.85 USDC →  113.9819 MEVI  | att: NO
  03:44:33   110.62 USDC →   91.1504 MEVI  | att: NO
  03:44:59   143.47 USDC →  119.2229 MEVI  | att: NO
  03:45:25   134.91 USDC →  119.6994 MEVI  | att: NO
  03:45:50   132.77 USDC →   89.5214 MEVI  | att: NO
  03:46:16   116.83 USDC →   87.0645 MEVI  | att: NO
  03:46:40   125.59 USDC →  107.1661 MEVI  | att: NO
  03:47:07   135.67 USDC →  128.7647 MEVI  | att: NO
  03:47:33   142.69 USDC →  134.0321 MEVI  | att: NO
  03:47:58   142.00 USDC →  129.0311 MEVI  | att: NO
  03:48:23   115.47 USDC →   80.1693 MEVI  | att: NO
  03:48:49   144.16 USDC →  102.1354 MEVI  | att: NO
  03:49:14   109.79 USDC →   88.4675 MEVI  | att: NO
  03:49:40   139.10 USDC →  116.7554 MEVI  | att: NO
  03:50:07   116.52 USDC →   97.0038 MEVI  | att: NO
  03:50:32   104.00 USDC →   90.8309 MEVI  | att: SI  perdita: 11.0500  rimborso: NON ASSICURATO
  03:50:58   111.10 USDC →   79.2565 MEVI  | att: NO
  03:51:23   101.31 USDC →   71.2436 MEVI  | att: SI  perdita: 2.4513  rimborso: NON ASSICURATO
  03:51:47   125.64 USDC →  100.3838 MEVI  | att: NO
  03:52:13   124.77 USDC →   96.1585 MEVI  | att: NO
  03:52:38   132.38 USDC →  125.6590 MEVI  | att: NO
  03:53:03   127.84 USDC →  124.6529 MEVI  | att: NO
  03:53:29   136.15 USDC →   93.2472 MEVI  | att: NO
  03:53:55   140.56 USDC →  123.8494 MEVI  | att: NO
  03:54:20   132.24 USDC →  109.3082 MEVI  | att: NO
  03:54:45   142.11 USDC →  126.7548 MEVI  | att: NO
  03:55:10   142.41 USDC →  126.6996 MEVI  | att: SI  perdita: 11.7666  rimborso: NON ASSICURATO
  03:55:35   143.91 USDC →  139.8839 MEVI  | att: NO
  03:56:01   124.53 USDC →   89.0892 MEVI  | att: NO
  03:56:26   107.90 USDC →   57.3793 MEVI  | att: NO
  03:56:54   118.33 USDC →   91.2691 MEVI  | att: NO
  03:57:19   119.61 USDC →   94.4953 MEVI  | att: NO
  03:57:44   132.11 USDC →  123.8025 MEVI  | att: NO
  03:58:09   148.58 USDC →  133.7112 MEVI  | att: NO
  03:58:35   113.17 USDC →   72.1305 MEVI  | att: NO
  03:59:00   120.27 USDC →   95.0757 MEVI  | att: NO
  03:59:26   125.47 USDC →   99.9838 MEVI  | att: NO
  03:59:51   102.38 USDC →   84.8042 MEVI  | att: NO
  04:00:18   141.77 USDC →  119.9067 MEVI  | att: SI  perdita: 4.5361  rimborso: NON ASSICURATO
  04:00:44   124.82 USDC →  113.1529 MEVI  | att: NO
  04:01:09   133.49 USDC →   92.0735 MEVI  | att: NO
  04:01:35   103.87 USDC →   79.8299 MEVI  | att: NO
  04:02:00   103.42 USDC →   79.3207 MEVI  | att: NO
  04:02:25   131.90 USDC →  107.4512 MEVI  | att: NO
  04:02:51   127.32 USDC →  108.0030 MEVI  | att: NO
  04:03:15   117.76 USDC →  101.8111 MEVI  | att: NO
  04:03:41   103.02 USDC →   68.5162 MEVI  | att: NO
  04:04:07   137.05 USDC →  110.1160 MEVI  | att: NO
  04:04:33   131.22 USDC →  107.8540 MEVI  | att: NO
  04:04:58   125.05 USDC →  103.2499 MEVI  | att: NO
  04:05:23   129.80 USDC →  113.2903 MEVI  | att: NO
  04:05:46   123.88 USDC →   81.5239 MEVI  | att: NO
  04:06:12   116.53 USDC →   85.5245 MEVI  | att: NO
  04:06:38   116.81 USDC →   96.9247 MEVI  | att: NO
  04:07:05   114.50 USDC →   65.1781 MEVI  | att: NO
  04:07:30   144.87 USDC →  117.7028 MEVI  | att: NO
  04:07:55   114.80 USDC →   99.1083 MEVI  | att: NO
  04:08:21   114.72 USDC →   67.9265 MEVI  | att: NO
  04:08:47   130.20 USDC →  109.6101 MEVI  | att: NO
  04:09:12   101.66 USDC →   85.4424 MEVI  | att: NO
  04:09:37   117.34 USDC →   94.6376 MEVI  | att: NO
  04:10:03   109.31 USDC →   87.4978 MEVI  | att: NO
  04:10:29   100.54 USDC →   87.8023 MEVI  | att: NO
  04:10:56   136.22 USDC →   87.6576 MEVI  | att: NO
  04:11:21   107.92 USDC →   87.5991 MEVI  | att: NO
  04:11:47   109.45 USDC →   84.8110 MEVI  | att: NO
  04:12:13   129.76 USDC →  107.8543 MEVI  | att: NO
  04:12:38   145.01 USDC →  129.8978 MEVI  | att: NO
  04:13:04   132.13 USDC →  117.3531 MEVI  | att: NO
  04:13:29   127.81 USDC →   78.6587 MEVI  | att: NO
  04:13:55   142.28 USDC →  102.4898 MEVI  | att: NO
  04:14:21   112.27 USDC →   82.7455 MEVI  | att: NO
  04:14:47   129.18 USDC →   97.1168 MEVI  | att: NO
  04:15:12   117.39 USDC →   91.1960 MEVI  | att: NO
  04:15:38   113.20 USDC →   97.7391 MEVI  | att: NO
  04:16:04   129.96 USDC →  130.1120 MEVI  | att: NO
  04:16:29   144.63 USDC →  104.5557 MEVI  | att: NO
  04:16:55   100.04 USDC →   76.8399 MEVI  | att: NO
  04:17:20   120.92 USDC →   94.6121 MEVI  | att: NO
  04:17:47   114.13 USDC →   96.6184 MEVI  | att: NO
  04:18:12   138.36 USDC →  121.7845 MEVI  | att: NO
  04:18:38   137.60 USDC →   88.1218 MEVI  | att: NO
  04:19:04   144.26 USDC →  107.5061 MEVI  | att: NO
  04:19:29   136.94 USDC →  101.6980 MEVI  | att: SI  perdita: 9.0326  rimborso: NON ASSICURATO
  04:19:55   102.58 USDC →   83.0127 MEVI  | att: NO
  04:20:54   123.00 USDC →  111.3733 MEVI  | att: NO
  04:21:56   144.22 USDC →  120.0421 MEVI  | att: SI  perdita: 20.1346  rimborso: NON ASSICURATO
  04:22:22   121.75 USDC →  109.5557 MEVI  | att: NO
  04:22:48   103.72 USDC →   92.5507 MEVI  | att: NO
  04:23:13   129.55 USDC →  115.8366 MEVI  | att: NO
  04:23:39   102.73 USDC →   97.1708 MEVI  | att: NO
  04:24:04   146.76 USDC →  101.2891 MEVI  | att: NO
  04:24:30   102.73 USDC →   74.3124 MEVI  | att: NO
  04:24:55   105.26 USDC →   79.1413 MEVI  | att: NO
  04:25:21   124.89 USDC →  107.9540 MEVI  | att: NO
  04:25:48   136.29 USDC →  124.8932 MEVI  | att: NO
  04:26:13   102.73 USDC →   97.0548 MEVI  | att: NO
  04:26:39   116.08 USDC →  113.4462 MEVI  | att: NO
  04:27:04   138.74 USDC →   92.5392 MEVI  | att: SI  perdita: 3.0990  rimborso: NON ASSICURATO
  04:27:30   139.85 USDC →  102.0399 MEVI  | att: NO
  04:27:55   128.99 USDC →   92.2642 MEVI  | att: NO
  04:28:20   147.38 USDC →  135.9191 MEVI  | att: NO
  04:28:46   114.34 USDC →  109.1407 MEVI  | att: NO
  04:29:13   133.22 USDC →   89.6852 MEVI  | att: NO
  04:29:37   144.43 USDC →   73.0571 MEVI  | att: NO
  04:30:02   118.68 USDC →   91.4654 MEVI  | att: NO
  04:30:28   138.22 USDC →  103.3088 MEVI  | att: SI  perdita: 3.6677  rimborso: NON ASSICURATO
  04:30:53   136.49 USDC →  110.9140 MEVI  | att: NO
  04:31:18   108.09 USDC →  101.6048 MEVI  | att: NO
  04:31:44   130.59 USDC →  127.2661 MEVI  | att: NO
  04:32:10   114.64 USDC →   78.8834 MEVI  | att: NO
  04:32:37   129.93 USDC →  100.9204 MEVI  | att: NO
  04:33:00   101.28 USDC →   80.5512 MEVI  | att: NO
  04:33:24   116.12 USDC →  102.7669 MEVI  | att: NO
  04:33:50   104.77 USDC →   96.0759 MEVI  | att: NO
  04:34:15   110.20 USDC →  107.7308 MEVI  | att: NO
  04:34:40   146.93 USDC →  103.6153 MEVI  | att: NO
  04:35:06   105.36 USDC →   83.2668 MEVI  | att: NO
  04:35:30   138.26 USDC →  111.9091 MEVI  | att: NO
  04:35:58   128.12 USDC →  114.4820 MEVI  | att: NO
  04:36:23   129.19 USDC →  122.5428 MEVI  | att: NO
  04:36:46   135.59 USDC →  132.0101 MEVI  | att: NO
  04:37:12   132.94 USDC →   97.6153 MEVI  | att: NO
  04:37:37   100.40 USDC →   78.3219 MEVI  | att: NO
  04:38:03   145.22 USDC →  106.6193 MEVI  | att: SI  perdita: 6.9245  rimborso: NON ASSICURATO
  04:38:28   125.40 USDC →  105.9410 MEVI  | att: NO
  04:38:54   134.51 USDC →  122.0174 MEVI  | att: NO
  04:39:21   114.93 USDC →  104.4812 MEVI  | att: NO
  04:39:46   126.50 USDC →   89.3598 MEVI  | att: NO
  04:40:11   110.50 USDC →   79.7214 MEVI  | att: NO
  04:40:37   123.60 USDC →   99.6150 MEVI  | att: NO
  04:41:02   141.48 USDC →  116.7907 MEVI  | att: NO
  04:41:28   145.28 USDC →  127.2394 MEVI  | att: NO
  04:41:53   105.31 USDC →   65.8169 MEVI  | att: SI  perdita: 5.6702  rimborso: NON ASSICURATO
  04:42:19   126.58 USDC →  101.0099 MEVI  | att: NO
  04:42:46   123.61 USDC →   88.6437 MEVI  | att: NO
  04:43:12   116.59 USDC →   93.7292 MEVI  | att: NO
  04:43:37   143.90 USDC →  122.7362 MEVI  | att: NO
  04:44:03   116.21 USDC →  106.2387 MEVI  | att: NO
  04:44:29   130.89 USDC →   85.7811 MEVI  | att: SI  perdita: 2.8469  rimborso: NON ASSICURATO
  04:44:54   106.53 USDC →   86.8649 MEVI  | att: NO
  04:45:19   117.40 USDC →  101.4919 MEVI  | att: NO
  04:45:44   117.20 USDC →   96.4432 MEVI  | att: NO
  04:46:41   114.20 USDC →  111.6499 MEVI  | att: NO
  04:47:06   133.10 USDC →   94.1829 MEVI  | att: NO
  04:47:30   125.31 USDC →   95.8178 MEVI  | att: NO
  04:47:56   127.39 USDC →   72.9566 MEVI  | att: SI  perdita: 2.2597  rimborso: NON ASSICURATO
  04:48:22   132.83 USDC →  114.7734 MEVI  | att: NO
  04:48:47   145.00 USDC →  130.2785 MEVI  | att: NO
  04:49:13   112.15 USDC →  102.3202 MEVI  | att: NO
  04:49:38   149.16 USDC →  103.2259 MEVI  | att: NO
  04:50:04   133.64 USDC →   96.3370 MEVI  | att: NO
  04:50:29   111.30 USDC →   88.4762 MEVI  | att: NO
  04:50:55   128.58 USDC →  112.1124 MEVI  | att: NO
  04:51:20   130.39 USDC →  114.9079 MEVI  | att: NO
  04:51:45   118.46 USDC →  106.8298 MEVI  | att: NO
  04:52:11   130.42 USDC →   84.3918 MEVI  | att: NO
  04:52:37   119.63 USDC →   87.1362 MEVI  | att: NO
  04:53:02   135.93 USDC →  115.8763 MEVI  | att: NO
  04:53:29   139.13 USDC →  122.7657 MEVI  | att: NO
  04:53:55   142.57 USDC →  125.6659 MEVI  | att: NO
  04:54:18   145.85 USDC →  132.6170 MEVI  | att: NO
  04:54:43   137.48 USDC →   93.2119 MEVI  | att: NO
  04:55:08   106.53 USDC →   83.1792 MEVI  | att: NO
  04:55:33   116.34 USDC →   95.2770 MEVI  | att: NO
  04:55:58   128.63 USDC →  113.0379 MEVI  | att: NO
  04:56:24   143.87 USDC →  143.6700 MEVI  | att: NO
  04:56:50   145.72 USDC →  102.3177 MEVI  | att: NO
  04:57:16   143.34 USDC →  102.9612 MEVI  | att: NO
  04:57:41   147.52 USDC →  112.3591 MEVI  | att: NO
  04:58:06   133.51 USDC →  106.0156 MEVI  | att: NO
  04:58:57   144.27 USDC →  134.8478 MEVI  | att: NO
  04:59:22   109.67 USDC →   77.5650 MEVI  | att: NO
  04:59:49   131.17 USDC →   97.8740 MEVI  | att: SI  perdita: 3.4717  rimborso: NON ASSICURATO
  05:00:14   121.12 USDC →   99.6605 MEVI  | att: NO
